Column,Response,Predictor,Datatype,LevelOfMeasurement,Is_NDS,Is_ECG,Is_EEG,Is_Burst,Is_20Mins,Is_40Mins,Is_60Mins,Is_Elec1,Is_Elec2,Is_Power,Is_Entropy,Is_Shannon,Is_Tsallis,Is_Frac,Is_Delta,Is_Theta,Is_Alpha,Is_Beta,Is_Gamma,Is_SuperGamma,Is_Total
Elec1EntTsallisDeltaSTD@20Mins,0,1,float,4,0,0,1,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0
Elec1EntTsallisDeltaSTD@40Mins,0,1,float,4,0,0,1,0,0,1,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0
Elec1EntTsallisDeltaSTD@60Mins,0,1,float,4,0,0,1,0,0,0,1,1,0,0,1,0,1,0,1,0,0,0,0,0,0
Elec1EntShannonThetaAUC@20Mins,0,1,float,4,0,0,1,0,1,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0
Elec1EntShannonThetaAUC@40Mins,0,1,float,4,0,0,1,0,0,1,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0
Elec1EntShannonThetaAUC@60Mins,0,1,float,4,0,0,1,0,0,0,1,1,0,0,1,1,0,0,0,1,0,0,0,0,0
Elec1EntShannonThetaIQR@20Mins,0,1,float,4,0,0,1,0,1,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0
Elec1EntShannonThetaIQR@40Mins,0,1,float,4,0,0,1,0,0,1,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0
Elec1EntShannonThetaIQR@60Mins,0,1,float,4,0,0,1,0,0,0,1,1,0,0,1,1,0,0,0,1,0,0,0,0,0
Elec1EntShannonThetaMAD@20Mins,0,1,float,4,0,0,1,0,1,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0
Elec1EntShannonThetaMAD@40Mins,0,1,float,4,0,0,1,0,0,1,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0
Elec1EntShannonThetaMAD@60Mins,0,1,float,4,0,0,1,0,0,0,1,1,0,0,1,1,0,0,0,1,0,0,0,0,0
Elec1EntShannonThetaMAX@20Mins,0,1,float,4,0,0,1,0,1,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0
Elec1EntShannonThetaMAX@40Mins,0,1,float,4,0,0,1,0,0,1,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0
Elec1EntShannonThetaMAX@60Mins,0,1,float,4,0,0,1,0,0,0,1,1,0,0,1,1,0,0,0,1,0,0,0,0,0
Elec1EntShannonThetaMEAN@20Mins,0,1,float,4,0,0,1,0,1,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0
Elec1EntShannonThetaMEAN@40Mins,0,1,float,4,0,0,1,0,0,1,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0
Elec1EntShannonThetaMEAN@60Mins,0,1,float,4,0,0,1,0,0,0,1,1,0,0,1,1,0,0,0,1,0,0,0,0,0
Elec1EntShannonThetaMEDIAN@20Mins,0,1,float,4,0,0,1,0,1,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0
Elec1EntShannonThetaMEDIAN@40Mins,0,1,float,4,0,0,1,0,0,1,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0
Elec1EntShannonThetaMEDIAN@60Mins,0,1,float,4,0,0,1,0,0,0,1,1,0,0,1,1,0,0,0,1,0,0,0,0,0
Elec1EntShannonThetaMIN@20Mins,0,1,float,4,0,0,1,0,1,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0
Elec1EntShannonThetaMIN@40Mins,0,1,float,4,0,0,1,0,0,1,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0
Elec1EntShannonThetaMIN@60Mins,0,1,float,4,0,0,1,0,0,0,1,1,0,0,1,1,0,0,0,1,0,0,0,0,0
Elec1EntShannonThetaRNG@20Mins,0,1,float,4,0,0,1,0,1,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0
Elec1EntShannonThetaRNG@40Mins,0,1,float,4,0,0,1,0,0,1,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0
Elec1EntShannonThetaRNG@60Mins,0,1,float,4,0,0,1,0,0,0,1,1,0,0,1,1,0,0,0,1,0,0,0,0,0
Elec1EntShannonThetaSPOT@20Mins,0,1,float,4,0,0,1,0,1,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0
Elec1EntShannonThetaSPOT@40Mins,0,1,float,4,0,0,1,0,0,1,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0
Elec1EntShannonThetaSPOT@60Mins,0,1,float,4,0,0,1,0,0,0,1,1,0,0,1,1,0,0,0,1,0,0,0,0,0
Elec1EntShannonThetaSTD@20Mins,0,1,float,4,0,0,1,0,1,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0
Elec1EntShannonThetaSTD@40Mins,0,1,float,4,0,0,1,0,0,1,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0
Elec1EntShannonThetaSTD@60Mins,0,1,float,4,0,0,1,0,0,0,1,1,0,0,1,1,0,0,0,1,0,0,0,0,0
Elec1EntTsallisThetaAUC@20Mins,0,1,float,4,0,0,1,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0
Elec1EntTsallisThetaAUC@40Mins,0,1,float,4,0,0,1,0,0,1,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0
Elec1EntTsallisThetaAUC@60Mins,0,1,float,4,0,0,1,0,0,0,1,1,0,0,1,0,1,0,0,1,0,0,0,0,0
Elec1EntTsallisThetaIQR@20Mins,0,1,float,4,0,0,1,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0
Elec1EntTsallisThetaIQR@40Mins,0,1,float,4,0,0,1,0,0,1,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0
Elec1EntTsallisThetaIQR@60Mins,0,1,float,4,0,0,1,0,0,0,1,1,0,0,1,0,1,0,0,1,0,0,0,0,0
Elec1EntTsallisThetaMAD@20Mins,0,1,float,4,0,0,1,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0
Elec1EntTsallisThetaMAD@40Mins,0,1,float,4,0,0,1,0,0,1,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0
Elec1EntTsallisThetaMAD@60Mins,0,1,float,4,0,0,1,0,0,0,1,1,0,0,1,0,1,0,0,1,0,0,0,0,0
Elec1EntTsallisThetaMAX@20Mins,0,1,float,4,0,0,1,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0
Elec1EntTsallisThetaMAX@40Mins,0,1,float,4,0,0,1,0,0,1,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0
Elec1EntTsallisThetaMAX@60Mins,0,1,float,4,0,0,1,0,0,0,1,1,0,0,1,0,1,0,0,1,0,0,0,0,0
Elec1EntTsallisThetaMEAN@20Mins,0,1,float,4,0,0,1,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0
Elec1EntTsallisThetaMEAN@40Mins,0,1,float,4,0,0,1,0,0,1,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0
Elec1EntTsallisThetaMEAN@60Mins,0,1,float,4,0,0,1,0,0,0,1,1,0,0,1,0,1,0,0,1,0,0,0,0,0
Elec1EntTsallisThetaMEDIAN@20Mins,0,1,float,4,0,0,1,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0
Elec1EntTsallisThetaMEDIAN@40Mins,0,1,float,4,0,0,1,0,0,1,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0
Elec1EntTsallisThetaMEDIAN@60Mins,0,1,float,4,0,0,1,0,0,0,1,1,0,0,1,0,1,0,0,1,0,0,0,0,0
Elec1EntTsallisThetaMIN@20Mins,0,1,float,4,0,0,1,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0
Elec1EntTsallisThetaMIN@40Mins,0,1,float,4,0,0,1,0,0,1,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0
Elec1EntTsallisThetaMIN@60Mins,0,1,float,4,0,0,1,0,0,0,1,1,0,0,1,0,1,0,0,1,0,0,0,0,0
Elec1EntTsallisThetaRNG@20Mins,0,1,float,4,0,0,1,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0
Elec1EntTsallisThetaRNG@40Mins,0,1,float,4,0,0,1,0,0,1,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0
Elec1EntTsallisThetaRNG@60Mins,0,1,float,4,0,0,1,0,0,0,1,1,0,0,1,0,1,0,0,1,0,0,0,0,0
Elec1EntTsallisThetaSPOT@20Mins,0,1,float,4,0,0,1,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0
Elec1EntTsallisThetaSPOT@40Mins,0,1,float,4,0,0,1,0,0,1,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0
Elec1EntTsallisThetaSPOT@60Mins,0,1,float,4,0,0,1,0,0,0,1,1,0,0,1,0,1,0,0,1,0,0,0,0,0
Elec1EntTsallisThetaSTD@20Mins,0,1,float,4,0,0,1,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0
Elec1EntTsallisThetaSTD@40Mins,0,1,float,4,0,0,1,0,0,1,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0
Elec1EntTsallisThetaSTD@60Mins,0,1,float,4,0,0,1,0,0,0,1,1,0,0,1,0,1,0,0,1,0,0,0,0,0
Elec1EntShannonAlphaAUC@20Mins,0,1,float,4,0,0,1,0,1,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0
Elec1EntShannonAlphaAUC@40Mins,0,1,float,4,0,0,1,0,0,1,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0
Elec1EntShannonAlphaAUC@60Mins,0,1,float,4,0,0,1,0,0,0,1,1,0,0,1,1,0,0,0,0,1,0,0,0,0
Elec1EntShannonAlphaIQR@20Mins,0,1,float,4,0,0,1,0,1,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0
Elec1EntShannonAlphaIQR@40Mins,0,1,float,4,0,0,1,0,0,1,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0
Elec1EntShannonAlphaIQR@60Mins,0,1,float,4,0,0,1,0,0,0,1,1,0,0,1,1,0,0,0,0,1,0,0,0,0
Elec1EntShannonAlphaMAD@20Mins,0,1,float,4,0,0,1,0,1,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0
Elec1EntShannonAlphaMAD@40Mins,0,1,float,4,0,0,1,0,0,1,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0
Elec1EntShannonAlphaMAD@60Mins,0,1,float,4,0,0,1,0,0,0,1,1,0,0,1,1,0,0,0,0,1,0,0,0,0
Elec1EntShannonAlphaMAX@20Mins,0,1,float,4,0,0,1,0,1,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0
Elec1EntShannonAlphaMAX@40Mins,0,1,float,4,0,0,1,0,0,1,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0
Elec1EntShannonAlphaMAX@60Mins,0,1,float,4,0,0,1,0,0,0,1,1,0,0,1,1,0,0,0,0,1,0,0,0,0
Elec1EntShannonAlphaMEAN@20Mins,0,1,float,4,0,0,1,0,1,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0
Elec1EntShannonAlphaMEAN@40Mins,0,1,float,4,0,0,1,0,0,1,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0
Elec1EntShannonAlphaMEAN@60Mins,0,1,float,4,0,0,1,0,0,0,1,1,0,0,1,1,0,0,0,0,1,0,0,0,0
Elec1EntShannonAlphaMEDIAN@20Mins,0,1,float,4,0,0,1,0,1,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0
Elec1EntShannonAlphaMEDIAN@40Mins,0,1,float,4,0,0,1,0,0,1,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0
Elec1EntShannonAlphaMEDIAN@60Mins,0,1,float,4,0,0,1,0,0,0,1,1,0,0,1,1,0,0,0,0,1,0,0,0,0
Elec1EntShannonAlphaMIN@20Mins,0,1,float,4,0,0,1,0,1,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0
Elec1EntShannonAlphaMIN@40Mins,0,1,float,4,0,0,1,0,0,1,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0
Elec1EntShannonAlphaMIN@60Mins,0,1,float,4,0,0,1,0,0,0,1,1,0,0,1,1,0,0,0,0,1,0,0,0,0
Elec1EntShannonAlphaRNG@20Mins,0,1,float,4,0,0,1,0,1,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0
Elec1EntShannonAlphaRNG@40Mins,0,1,float,4,0,0,1,0,0,1,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0
Elec1EntShannonAlphaRNG@60Mins,0,1,float,4,0,0,1,0,0,0,1,1,0,0,1,1,0,0,0,0,1,0,0,0,0
Elec1EntShannonAlphaSPOT@20Mins,0,1,float,4,0,0,1,0,1,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0
Elec1EntShannonAlphaSPOT@40Mins,0,1,float,4,0,0,1,0,0,1,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0
Elec1EntShannonAlphaSPOT@60Mins,0,1,float,4,0,0,1,0,0,0,1,1,0,0,1,1,0,0,0,0,1,0,0,0,0
Elec1EntShannonAlphaSTD@20Mins,0,1,float,4,0,0,1,0,1,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0
Elec1EntShannonAlphaSTD@40Mins,0,1,float,4,0,0,1,0,0,1,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0
Elec1EntShannonAlphaSTD@60Mins,0,1,float,4,0,0,1,0,0,0,1,1,0,0,1,1,0,0,0,0,1,0,0,0,0
Elec1EntTsallisAlphaAUC@20Mins,0,1,float,4,0,0,1,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0
Elec1EntTsallisAlphaAUC@40Mins,0,1,float,4,0,0,1,0,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0
Elec1EntTsallisAlphaAUC@60Mins,0,1,float,4,0,0,1,0,0,0,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0
Elec1EntTsallisAlphaIQR@20Mins,0,1,float,4,0,0,1,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0
Elec1EntTsallisAlphaIQR@40Mins,0,1,float,4,0,0,1,0,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0
Elec1EntTsallisAlphaIQR@60Mins,0,1,float,4,0,0,1,0,0,0,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0
Elec1EntTsallisAlphaMAD@20Mins,0,1,float,4,0,0,1,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0
Elec1EntTsallisAlphaMAD@40Mins,0,1,float,4,0,0,1,0,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0
Elec1EntTsallisAlphaMAD@60Mins,0,1,float,4,0,0,1,0,0,0,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0
Elec1EntTsallisAlphaMAX@20Mins,0,1,float,4,0,0,1,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0
Elec1EntTsallisAlphaMAX@40Mins,0,1,float,4,0,0,1,0,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0
Elec1EntTsallisAlphaMAX@60Mins,0,1,float,4,0,0,1,0,0,0,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0
Elec1EntTsallisAlphaMEAN@20Mins,0,1,float,4,0,0,1,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0
Elec1EntTsallisAlphaMEAN@40Mins,0,1,float,4,0,0,1,0,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0
Elec1EntTsallisAlphaMEAN@60Mins,0,1,float,4,0,0,1,0,0,0,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0
Elec1EntTsallisAlphaMEDIAN@20Mins,0,1,float,4,0,0,1,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0
Elec1EntTsallisAlphaMEDIAN@40Mins,0,1,float,4,0,0,1,0,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0
Elec1EntTsallisAlphaMEDIAN@60Mins,0,1,float,4,0,0,1,0,0,0,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0
Elec1EntTsallisAlphaMIN@20Mins,0,1,float,4,0,0,1,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0
Elec1EntTsallisAlphaMIN@40Mins,0,1,float,4,0,0,1,0,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0
Elec1EntTsallisAlphaMIN@60Mins,0,1,float,4,0,0,1,0,0,0,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0
Elec1EntTsallisAlphaRNG@20Mins,0,1,float,4,0,0,1,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0
Elec1EntTsallisAlphaRNG@40Mins,0,1,float,4,0,0,1,0,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0
Elec1EntTsallisAlphaRNG@60Mins,0,1,float,4,0,0,1,0,0,0,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0
Elec1EntTsallisAlphaSPOT@20Mins,0,1,float,4,0,0,1,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0
Elec1EntTsallisAlphaSPOT@40Mins,0,1,float,4,0,0,1,0,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0
Elec1EntTsallisAlphaSPOT@60Mins,0,1,float,4,0,0,1,0,0,0,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0
Elec1EntTsallisAlphaSTD@20Mins,0,1,float,4,0,0,1,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0
Elec1EntTsallisAlphaSTD@40Mins,0,1,float,4,0,0,1,0,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0
Elec1EntTsallisAlphaSTD@60Mins,0,1,float,4,0,0,1,0,0,0,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0
Elec1EntShannonBetaAUC@20Mins,0,1,float,4,0,0,1,0,1,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0
Elec1EntShannonBetaAUC@40Mins,0,1,float,4,0,0,1,0,0,1,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0
Elec1EntShannonBetaAUC@60Mins,0,1,float,4,0,0,1,0,0,0,1,1,0,0,1,1,0,0,0,0,0,1,0,0,0
Elec1EntShannonBetaIQR@20Mins,0,1,float,4,0,0,1,0,1,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0
Elec1EntShannonBetaIQR@40Mins,0,1,float,4,0,0,1,0,0,1,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0
Elec1EntShannonBetaIQR@60Mins,0,1,float,4,0,0,1,0,0,0,1,1,0,0,1,1,0,0,0,0,0,1,0,0,0
Elec1EntShannonBetaMAD@20Mins,0,1,float,4,0,0,1,0,1,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0
Elec1EntShannonBetaMAD@40Mins,0,1,float,4,0,0,1,0,0,1,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0
Elec1EntShannonBetaMAD@60Mins,0,1,float,4,0,0,1,0,0,0,1,1,0,0,1,1,0,0,0,0,0,1,0,0,0
Elec1EntShannonBetaMAX@20Mins,0,1,float,4,0,0,1,0,1,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0
Elec1EntShannonBetaMAX@40Mins,0,1,float,4,0,0,1,0,0,1,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0
Elec1EntShannonBetaMAX@60Mins,0,1,float,4,0,0,1,0,0,0,1,1,0,0,1,1,0,0,0,0,0,1,0,0,0
Elec1EntShannonBetaMEAN@20Mins,0,1,float,4,0,0,1,0,1,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0
Elec1EntShannonBetaMEAN@40Mins,0,1,float,4,0,0,1,0,0,1,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0
Elec1EntShannonBetaMEAN@60Mins,0,1,float,4,0,0,1,0,0,0,1,1,0,0,1,1,0,0,0,0,0,1,0,0,0
Elec1EntShannonBetaMEDIAN@20Mins,0,1,float,4,0,0,1,0,1,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0
Elec1EntShannonBetaMEDIAN@40Mins,0,1,float,4,0,0,1,0,0,1,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0
Elec1EntShannonBetaMEDIAN@60Mins,0,1,float,4,0,0,1,0,0,0,1,1,0,0,1,1,0,0,0,0,0,1,0,0,0
Elec1EntShannonBetaMIN@20Mins,0,1,float,4,0,0,1,0,1,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0
Elec1EntShannonBetaMIN@40Mins,0,1,float,4,0,0,1,0,0,1,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0
Elec1EntShannonBetaMIN@60Mins,0,1,float,4,0,0,1,0,0,0,1,1,0,0,1,1,0,0,0,0,0,1,0,0,0
Elec1EntShannonBetaRNG@20Mins,0,1,float,4,0,0,1,0,1,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0
Elec1EntShannonBetaRNG@40Mins,0,1,float,4,0,0,1,0,0,1,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0
Elec1EntShannonBetaRNG@60Mins,0,1,float,4,0,0,1,0,0,0,1,1,0,0,1,1,0,0,0,0,0,1,0,0,0
Elec1EntShannonBetaSPOT@20Mins,0,1,float,4,0,0,1,0,1,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0
Elec1EntShannonBetaSPOT@40Mins,0,1,float,4,0,0,1,0,0,1,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0
Elec1EntShannonBetaSPOT@60Mins,0,1,float,4,0,0,1,0,0,0,1,1,0,0,1,1,0,0,0,0,0,1,0,0,0
Elec1EntShannonBetaSTD@20Mins,0,1,float,4,0,0,1,0,1,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0
Elec1EntShannonBetaSTD@40Mins,0,1,float,4,0,0,1,0,0,1,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0
Elec1EntShannonBetaSTD@60Mins,0,1,float,4,0,0,1,0,0,0,1,1,0,0,1,1,0,0,0,0,0,1,0,0,0
Elec1EntTsallisBetaAUC@20Mins,0,1,float,4,0,0,1,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0
Elec1EntTsallisBetaAUC@40Mins,0,1,float,4,0,0,1,0,0,1,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0
Elec1EntTsallisBetaAUC@60Mins,0,1,float,4,0,0,1,0,0,0,1,1,0,0,1,0,1,0,0,0,0,1,0,0,0
Elec1EntTsallisBetaIQR@20Mins,0,1,float,4,0,0,1,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0
Elec1EntTsallisBetaIQR@40Mins,0,1,float,4,0,0,1,0,0,1,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0
Elec1EntTsallisBetaIQR@60Mins,0,1,float,4,0,0,1,0,0,0,1,1,0,0,1,0,1,0,0,0,0,1,0,0,0
Elec1EntTsallisBetaMAD@20Mins,0,1,float,4,0,0,1,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0
Elec1EntTsallisBetaMAD@40Mins,0,1,float,4,0,0,1,0,0,1,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0
Elec1EntTsallisBetaMAD@60Mins,0,1,float,4,0,0,1,0,0,0,1,1,0,0,1,0,1,0,0,0,0,1,0,0,0
Elec1EntTsallisBetaMAX@20Mins,0,1,float,4,0,0,1,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0
Elec1EntTsallisBetaMAX@40Mins,0,1,float,4,0,0,1,0,0,1,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0
Elec1EntTsallisBetaMAX@60Mins,0,1,float,4,0,0,1,0,0,0,1,1,0,0,1,0,1,0,0,0,0,1,0,0,0
Elec1EntTsallisBetaMEAN@20Mins,0,1,float,4,0,0,1,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0
Elec1EntTsallisBetaMEAN@40Mins,0,1,float,4,0,0,1,0,0,1,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0
Elec1EntTsallisBetaMEAN@60Mins,0,1,float,4,0,0,1,0,0,0,1,1,0,0,1,0,1,0,0,0,0,1,0,0,0
Elec1EntTsallisBetaMEDIAN@20Mins,0,1,float,4,0,0,1,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0
Elec1EntTsallisBetaMEDIAN@40Mins,0,1,float,4,0,0,1,0,0,1,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0
Elec1EntTsallisBetaMEDIAN@60Mins,0,1,float,4,0,0,1,0,0,0,1,1,0,0,1,0,1,0,0,0,0,1,0,0,0
Elec1EntTsallisBetaMIN@20Mins,0,1,float,4,0,0,1,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0
Elec1EntTsallisBetaMIN@40Mins,0,1,float,4,0,0,1,0,0,1,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0
Elec1EntTsallisBetaMIN@60Mins,0,1,float,4,0,0,1,0,0,0,1,1,0,0,1,0,1,0,0,0,0,1,0,0,0
Elec1EntTsallisBetaRNG@20Mins,0,1,float,4,0,0,1,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0
Elec1EntTsallisBetaRNG@40Mins,0,1,float,4,0,0,1,0,0,1,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0
Elec1EntTsallisBetaRNG@60Mins,0,1,float,4,0,0,1,0,0,0,1,1,0,0,1,0,1,0,0,0,0,1,0,0,0
Elec1EntTsallisBetaSPOT@20Mins,0,1,float,4,0,0,1,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0
Elec1EntTsallisBetaSPOT@40Mins,0,1,float,4,0,0,1,0,0,1,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0
Elec1EntTsallisBetaSPOT@60Mins,0,1,float,4,0,0,1,0,0,0,1,1,0,0,1,0,1,0,0,0,0,1,0,0,0
Elec1EntTsallisBetaSTD@20Mins,0,1,float,4,0,0,1,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0
Elec1EntTsallisBetaSTD@40Mins,0,1,float,4,0,0,1,0,0,1,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0
Elec1EntTsallisBetaSTD@60Mins,0,1,float,4,0,0,1,0,0,0,1,1,0,0,1,0,1,0,0,0,0,1,0,0,0
Elec1EntShannonGammaAUC@20Mins,0,1,float,4,0,0,1,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0
Elec1EntShannonGammaAUC@40Mins,0,1,float,4,0,0,1,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0
Elec1EntShannonGammaAUC@60Mins,0,1,float,4,0,0,1,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,1,0,0
Elec1EntShannonGammaIQR@20Mins,0,1,float,4,0,0,1,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0
Elec1EntShannonGammaIQR@40Mins,0,1,float,4,0,0,1,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0
Elec1EntShannonGammaIQR@60Mins,0,1,float,4,0,0,1,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,1,0,0
Elec1EntShannonGammaMAD@20Mins,0,1,float,4,0,0,1,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0
Elec1EntShannonGammaMAD@40Mins,0,1,float,4,0,0,1,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0
